1順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触点の法線と床の法線とのなす角,接触点の法線とデバイスの方向ベクトルのなす角,床の法線とデバイスの方向ベクトルのなす角,時間
PointPlane2, 0.66,0.66,,,-0.106882,1.800315,1.26527,,,-0.1065184,1.803591,1.265241,,29.7499911776726,30.1071964009458,6.33849349367581, 1.624
PointBall1, 4.47,4.47,,,0.2488917,1.756698,1.071002,,,0.2510009,1.778924,1.070463,,38.6191964738011,34.0664588771397,5.53785361880488, 2.5
PointPlane1, 0.81,-0.81,,,0.08224051,1.654343,1.030061,,,0.08193003,1.650316,1.03001,,44.750001422956,45.8954309450819,4.51531456435347, 1.755
PointBall2, 6.09,6.09,,,-0.1390135,1.676296,0.9879994,,,-0.1365134,1.706655,0.9887865,,52.4038224014261,56.6663247777627,5.01520456985177, 1.634
3順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPlane1, 6.53,6.53,,,0.07585675,1.626921,1.038872,,,0.07814379,1.659505,1.039199,,44.750001422956,45.7130102578055,4.09849331722927, 1.445
PointPlane3, 1.69,1.69,,,0.1481144,1.654081,0.9753035,,,0.1491473,1.662484,0.9752228,,59.7499809323891,59.7017393076237,7.01338660121828, 1.555
PointBall2, 9.85,9.85,,,-0.1403535,1.651719,0.98259,,,-0.1373743,1.700854,0.9839939,,53.3924444449504,56.9918925656808,3.94764261719181, 1.502
PointBall3, 8.32,8.32,,,0.06221616,1.83001,1.263215,,,0.0655394,1.871499,1.263466,,1.34958707238748,4.42239539280986,4.61804316793272, 1.278
PointPlane2, 3.08,3.08,,,-0.1022779,1.790096,1.268672,,,-0.1012578,1.805485,1.268521,,29.7499911776726,29.657530909451,3.80560029961762, 1.489
PointBall1, 11.48,11.48,,,0.2328067,1.738275,1.090992,,,0.2378634,1.7954,1.088395,,34.8797055733204,29.6481428146981,5.57295438685963, 1.399
PointPyramid, 6.51,6.51,,,0.08015847,1.80779,1.268017,,,0.08279974,1.840208,1.267177,,48.527550136433,43.8899303662233,4.81596966485401, 1.044
4順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointBall3, 6.87,6.87,,,0.05925088,1.837269,1.257878,,,0.06057063,1.871562,1.256843,,0.627761335125499,3.27470699912232,2.65306289864113, 1.334
PointPlane2, 5.18,5.18,,,-0.1109091,1.784683,1.277199,,,-0.109605,1.810542,1.27728,,29.7499911776726,30.3051865040019,2.9187303560919, 1.456
PointBall1, 7.33,7.33,,,0.2323952,1.748655,1.068587,,,0.2370663,1.785017,1.067801,,37.2645343575581,31.8599424215069,7.38442637227034, 1.321
PointPyramid, 29.42,-29.42,,,0.1166628,1.9666,1.236334,,,0.09944808,1.821373,1.252118,,48.527550136433,42.135907100323,8.9692889090253, 2.167
PointPlane3, 8.3,8.3,,,0.1561715,1.618875,0.973521,,,0.1600846,1.660206,0.9739072,,59.7499809323891,60.6792486336776,5.46479151417321, 1.657
PointPlane1, 6.85,6.85,,,0.06509139,1.621428,1.034804,,,0.06773893,1.655596,1.035291,,44.750001422956,45.9825670809935,4.55655439164076, 1.355
PointBall2, 6.83,6.83,,,-0.1458855,1.652786,0.9762422,,,-0.1436518,1.686865,0.9763464,,55.7293013968875,58.3552563426842,3.77413447276064, 1.367
5順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointBall1, 8.24,8.24,,,0.2455671,1.74371,1.081443,,,0.2495685,1.784657,1.079471,,37.3570117012521,31.6366123173351,6.11115662989369, 1.611
PointPlane2, 4.01,4.01,,,-0.1027163,1.785273,1.269141,,,-0.1012786,1.805223,1.268068,,29.7499911776726,27.2115224149727,4.99237765139398, 1.576
PointBall3, 7.27,7.27,,,0.06887235,1.835261,1.261155,,,0.07120428,1.871494,1.259676,,1.28298440554019,3.95398700898056,4.22961757771901, 1.423
PointPlane3, 7.44,7.44,,,0.1642091,1.60263,0.9621338,,,0.1664938,1.639768,0.9621075,,59.7499809323891,60.0221093217281,3.52669999134843, 1.434
PointPyramid, 3.69,3.69,,,0.0941202,1.807995,1.277279,,,0.09500542,1.826399,1.276548,,48.527550136433,45.8186903567977,3.4158684357615, 1.59
PointBall2, 4.77,-4.77,,,-0.1362648,1.714451,0.9752253,,,-0.138408,1.690716,0.9757696,,55.0907401989634,57.3968988665301,5.26652137336887, 1.079
PointPlane1, 2.89,2.89,,,0.06791186,1.633823,1.027873,,,0.06917024,1.648229,1.027923,,44.750001422956,45.413981169169,5.01223471830593, 1.389
