1順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触点の法線と床の法線とのなす角,接触点の法線とデバイスの方向ベクトルのなす角,床の法線とデバイスの方向ベクトルのなす角,時間
PointBall1, 0.78,0.78,,,0.2336095,1.778456,1.060585,,,0.2353508,1.781924,1.060886,,37.9492915386481,32.0486434675503,27.042063718833, 2.413
PointPlane3, 2.23,2.23,,,0.1492294,1.616764,0.9557533,,,0.1524561,1.627382,0.9549563,,59.7499809323891,57.3705411672565,17.3229899607606, 1.8
PointBall2, 3.04,3.04,,,-0.1403441,1.674277,0.9744483,,,-0.137104,1.689094,0.9734575,,55.3583845692371,60.4600337183663,12.809188710153, 2.555
PointPyramid, 0.33,0.33,,,0.05226182,1.848593,1.275179,,,0.05281138,1.850128,1.275322,,48.5275603817165,68.2959338746638,20.3482394618722, 2.267
PointBall3, 1,1,,,0.05550303,1.866427,1.239818,,,0.05685022,1.871239,1.240256,,2.07414803353167,18.0457468982404,16.4833223860582, 1.933
PointPlane2, 0.64,0.64,,,-0.1237421,1.796026,1.257196,,,-0.1229912,1.799103,1.257468,,29.7499911776726,37.2924664153916,14.6358706726484, 2.312
4順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPlane1, 0.45,-0.45,,,0.05436499,1.641422,1.019026,,,0.05382907,1.639224,1.018918,,44.750001422956,49.2641791877312,14.0188604285033, 2.044
PointPlane2, 1.19,1.19,,,-0.1218468,1.795967,1.26133,,,-0.1200719,1.801601,1.261794,,29.7499911776726,38.3460333108317,18.1016998063641, 1.822
PointPlane3, 1.31,-1.31,,,0.1423543,1.607947,0.9394102,,,0.1405919,1.601686,0.9401208,,59.7499809323891,55.0756796322626,16.7903786542934, 2.045
PointBall1, 1.56,1.56,,,0.2322013,1.771693,1.05459,,,0.2353553,1.778762,1.055621,,38.6402641917097,36.1777215172582,25.224972195439, 1.444
PointBall3, 3.97,3.97,,,0.05216299,1.852478,1.2414,,,0.05702639,1.871386,1.244931,,1.52354195386663,19.2568077062746,17.7820879432366, 1.511
PointPyramid, 3.18,3.18,,,0.0622493,1.836659,1.261001,,,0.0651568,1.852107,1.263545,,48.277076861255,58.4805493293324,14.2051359036852, 1.567
PointBall2, 0.91,0.91,,,-0.1643914,1.657263,0.971897,,,-0.1641503,1.661792,0.9723649,,59.7716258012665,66.4683733791108,6.85263170027309, 2.144
5順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPlane3, 0.06,0.06,,,0.1478239,1.603511,0.9413533,,,0.1479134,1.603804,0.9413437,,59.7499809323891,59.6572611169863,17.0855316106838, 2.123
PointBall2, 1.8,1.8,,,-0.1601178,1.648247,0.9640447,,,-0.1585361,1.657089,0.9645534,,60.5060623619021,69.5993524980847,10.7224191277166, 2.978
PointBall1, 3.85,3.85,,,0.2330196,1.761823,1.058715,,,0.2405979,1.779327,1.061186,,38.5221394883961,35.269449816894,24.5630124776169, 3.112
PointPlane2, 1.47,1.47,,,-0.1191686,1.789243,1.251973,,,-0.1173151,1.796326,1.252658,,29.7499911776726,38.0428036559725,15.6785604921379, 1.578
PointBall3, 3.49,3.49,,,0.05010011,1.854891,1.249721,,,0.05511124,1.871469,1.251977,,1.22700705814654,19.6375446381309,18.4441005950233, 4.179
PointPlane1, 0.49,-0.49,,,0.05256623,1.63691,1.014504,,,0.05196831,1.634539,1.014233,,44.750001422956,52.8754674410583,15.5800298934604, 1.555
PointPyramid, 3.41,3.41,,,0.05560733,1.842038,1.271465,,,0.06007931,1.858351,1.273707,,48.5275603817165,64.0994930861412,17.1613893970423, 3.955
