1順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触点の法線と床の法線とのなす角,接触点の法線とデバイスの方向ベクトルのなす角,床の法線とデバイスの方向ベクトルのなす角,時間
PointPlane3, 10.81,10.81,,,0.1486088,1.610739,0.9745537,,,0.161918,1.663109,0.9755836,,59.7499809323891,62.0951194884644,14.321487319185, 3.122
3順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPyramid, 8.17,8.17,,,0.05770823,1.805654,1.280458,,,0.06471421,1.845347,1.287242,,48.7770808455319,39.8702241326514,13.9781303040686, 2.444
PointPlane3, 8.13,8.13,,,0.142757,1.613578,0.972841,,,0.153542,1.652624,0.9695299,,59.7499809323891,56.5709275282798,16.0444332252266, 3.101
PointPlane1, 9.05,9.05,,,0.05755913,1.620181,1.036471,,,0.06840375,1.663575,1.043269,,44.750001422956,55.1127675584237,16.5678715878937, 2.789
PointBall2, 8.45,8.45,,,-0.1377595,1.667033,0.9816271,,,-0.1328815,1.708515,0.9878699,,52.0820419532974,63.0919172681976,11.0107384800325, 1.944
PointBall1, 9.35,9.35,,,0.2414902,1.73389,1.062753,,,0.256372,1.777057,1.072691,,39.0275017559278,39.7179075033041,22.6566930729362, 1.756
PointPlane2, 9.11,9.11,,,-0.1159918,1.766982,1.269785,,,-0.106336,1.810775,1.277684,,29.7499911776726,41.7412177999278,16.0596611315574, 1.733
PointBall3, 9.2,9.2,,,0.0643651,1.827662,1.252094,,,0.07372758,1.871398,1.262905,,1.8329096007413,16.4761728857435,18.2967068243833, 1.477
4順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointBall1, 9.65,9.65,,,0.2392722,1.738131,1.069682,,,0.2501338,1.784182,1.079169,,37.4635148380164,39.379738016718,17.5539015747001, 1.811
PointBall2, 7.86,7.86,,,-0.1378563,1.667972,0.9806985,,,-0.1342285,1.706605,0.9870374,,52.4110760621228,63.2540044828807,10.923226683727, 3.046
PointPlane1, 8.52,8.52,,,0.07099161,1.623016,1.038226,,,0.0781078,1.664577,1.044271,,44.750001422956,53.8738498246349,12.8250296259447, 2.512
PointPlane2, 7.75,7.75,,,-0.1180765,1.776551,1.27963,,,-0.1108016,1.814391,1.283947,,29.7499911776726,37.8616670442243,12.7309804850117, 1.989
PointPlane3, 8.38,8.38,,,0.1500947,1.616247,0.9716456,,,0.1600078,1.656933,0.9720179,,59.7499809323891,61.4404800256815,13.7141153254642, 2.568
PointPyramid, 8.79,8.79,,,0.06541964,1.806103,1.274858,,,0.07411804,1.84797,1.284923,,48.7770808455319,36.5977269131075,17.8164762372034, 1.979
PointBall3, 9.14,9.14,,,0.06664322,1.827315,1.253919,,,0.07333403,1.871386,1.264037,,1.90556979144018,13.7209275851981,15.5981128187848, 1.744
5順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPlane3, 8.13,8.13,,,0.1487996,1.62005,0.9708678,,,0.1585164,1.659453,0.9734727,,59.7499809323891,64.5968264665269,14.3888705485666, 3.544
PointBall2, 8.86,8.86,,,-0.1406536,1.661584,0.9814386,,,-0.138727,1.705175,0.9890479,,52.6584040352757,62.3382195746386,10.4503718468717, 2.268
PointPlane1, 7.93,7.93,,,0.06684409,1.623958,1.037922,,,0.06998552,1.663175,1.042869,,44.750001422956,52.3296055679701,8.71122387879602, 2.223
PointPlane2, 7.57,7.57,,,-0.1079343,1.776978,1.278304,,,-0.1031301,1.814166,1.283558,,29.7499911776726,38.629455417649,11.0233726220982, 2.044
PointBall3, 8.05,8.05,,,0.0681704,1.832015,1.258586,,,0.072988,1.871359,1.265598,,2.03932047303612,10.3732726736661,12.4082318575951, 1.821
PointPyramid, 8.41,8.41,,,0.06637728,1.806121,1.278567,,,0.07042561,1.84739,1.285436,,48.7770808455319,39.4035275649352,11.1510416607377, 2.011
PointBall1, 10.07,10.07,,,0.2383868,1.736162,1.066464,,,0.2478834,1.784421,1.077269,,37.4079854016094,41.3237224985287,16.7863710409094, 2.177
