1順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触点の法線と床の法線とのなす角,接触点の法線とデバイスの方向ベクトルのなす角,床の法線とデバイスの方向ベクトルのなす角,時間
PointBall1, 7.28,7.28,,,0.2307838,1.753133,1.078179,,,0.237045,1.788831,1.074722,,36.4035685460691,25.9601771523348,11.2104480831644, 1.379
PointPlane3, 4.81,4.81,,,0.1572153,1.61771,0.9657915,,,0.1599173,1.641466,0.9630877,,59.7499809323891,53.7745627825279,8.9655425503698, 1.223
PointPlane1, 6.43,6.43,,,0.06341822,1.631545,1.04726,,,0.06582387,1.663331,1.043025,,44.750001422956,37.6194241467671,8.49592693063829, 1.267
4順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointBall3, 6.83,6.83,,,0.07594442,1.837237,1.265276,,,0.07778257,1.871272,1.263566,,2.31942161390535,4.14472558577408,4.05183074677871, 1.166
PointBall2, 4.31,4.31,,,-0.1311395,1.691661,0.9916753,,,-0.1302094,1.713162,0.990431,,51.2760352574355,50.3800237462904,3.93512245390476, 1.2
PointPyramid, 5.25,5.25,,,0.08680978,1.808539,1.285416,,,0.08761983,1.834755,1.285429,,48.527550136433,46.7581521151388,1.79045666785816, 1.322
PointPlane2, 7.47,7.47,,,-0.106603,1.775294,1.282488,,,-0.1059305,1.812576,1.280803,,29.7499911776726,27.4305546227288,2.55504563135421, 1.389
PointPlane3, 6.79,6.79,,,0.1451882,1.6241,0.9748597,,,0.1489066,1.657759,0.9724945,,59.7499809323891,56.2128787766676,7.32806792167595, 1.101
PointPlane1, 5.88,5.88,,,0.07208744,1.637315,1.047356,,,0.07115965,1.666695,1.04639,,44.750001422956,43.1458939749765,2.43694718157944, 1.266
PointBall1, 4.65,4.65,,,0.2428409,1.764794,1.080946,,,0.2439583,1.787992,1.079986,,36.6012547057156,33.1489117801408,3.47654441956485, 1.233
5順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPlane1, 5.29,5.29,,,0.07625013,1.631137,1.037612,,,0.07708278,1.657548,1.037242,,44.750001422956,44.2267782112418,1.88802965269627, 1.344
PointPlane2, 6.15,6.15,,,-0.11958,1.782622,1.283682,,,-0.1184836,1.813319,1.28209,,29.7499911776726,27.1040135328811,3.39909071686248, 1.276
PointBall3, 4.66,4.66,,,0.06216588,1.848212,1.262457,,,0.06201867,1.871518,1.262329,,1.20544713974453,1.24631205368984,0.367441301996237, 1.19
PointPlane3, 5.73,5.73,,,0.1511522,1.614194,0.9631431,,,0.1496286,1.64278,0.9638463,,59.7499809323891,61.4534505545544,3.47158484859179, 1.245
PointPyramid, 4.2,4.2,,,0.07352164,1.821649,1.28985,,,0.07369173,1.842629,1.289644,,48.7770808455319,49.0893024441831,0.557429118290905, 1.233
PointBall2, 3.65,3.65,,,-0.1550612,1.670173,0.9864179,,,-0.1545531,1.688418,0.9861505,,55.4795657821192,56.0447229390759,1.70007800644998, 1.311
PointBall1, 5.28,5.28,,,0.2367796,1.764275,1.080767,,,0.2386198,1.790596,1.079601,,36.0009903774021,31.5804066922192,4.60227951865382, 1.255
