1順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触点の法線と床の法線とのなす角,接触点の法線とデバイスの方向ベクトルのなす角,床の法線とデバイスの方向ベクトルのなす角,時間
PointPlane2, 10.43,-10.43,,,-0.1058744,1.851156,1.25376,,,-0.1153502,1.8002,1.259368,,29.7499911776726,25.8056133908132,12.068149064321, 1.823
3順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPyramid, 1.5,-1.5,,,0.05901489,1.862143,1.274049,,,0.05704717,1.85492,1.274222,,48.5275603817165,63.7775657889494,15.2789432103937, 1.556
PointPlane2, 3.69,-3.69,,,-0.1040893,1.823347,1.266697,,,-0.1085761,1.805545,1.268625,,29.7499911776726,27.4502067839714,15.244380746608, 1.767
PointBall2, 1.03,-1.03,,,-0.1296508,1.705879,0.9778049,,,-0.1307634,1.701134,0.9794686,,53.3414024427032,48.7252055602292,22.6619489033562, 1.857
PointPlane1, 7.89,7.89,,,0.05964523,1.632694,1.050066,,,0.07311791,1.66977,1.049464,,44.750001422956,47.5228839789949,19.9789909078801, 1.713
PointBall1, 3.92,3.92,,,0.2404883,1.761933,1.071892,,,0.2466148,1.780233,1.068414,,38.3301292157919,19.0591608202146,20.9327653272287, 1.368
PointPlane3, 5.97,-5.97,,,0.1459728,1.666196,0.9514918,,,0.1390638,1.639028,0.9616805,,59.7499809323891,41.3004896107134,24.1697421489824, 1.745
PointBall3, 2.37,-2.37,,,0.06491253,1.881993,1.227697,,,0.06155814,1.870741,1.229146,,3.36807610936499,17.1942067475437,17.8909287121793, 1.78
4順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPyramid, 2.62,-2.62,,,0.06374158,1.863185,1.260966,,,0.05911198,1.851057,1.262616,,48.277076861255,44.9055897128247,21.9794576374604, 1.579
PointBall1, 1.1,1.1,,,0.2326737,1.778562,1.064254,,,0.2344756,1.783602,1.062983,,37.5776063147374,15.6015415736528,23.4864380905979, 1.567
PointBall2, 16.89,-16.89,,,-0.1216386,1.775259,0.9605328,,,-0.1456758,1.699506,0.989089,,53.6249645683947,52.9883192384795,26.0403072219003, 1.679
PointPlane2, 6.97,-6.97,,,-0.1186233,1.8337,1.254052,,,-0.1266937,1.800237,1.259432,,29.7499911776726,24.6326838203068,16.0267652338827, 1.767
PointPlane1, 2.62,-2.62,,,0.05553218,1.664773,1.02878,,,0.05231002,1.652578,1.032272,,44.750001422956,32.0552072791601,21.1048468159367, 1.668
PointBall3, 3.07,3.07,,,0.04319334,1.855998,1.231267,,,0.04788309,1.870443,1.229206,,3.99924298738806,20.4983960439545,19.4264900911033, 1.346
PointPlane3, 5.62,5.62,,,0.146139,1.625798,0.9791694,,,0.1519139,1.651259,0.9687418,,59.7499809323891,39.2803177859259,24.8693481609147, 1.512
5順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPyramid, 7.92,-7.92,,,0.05704142,1.879301,1.261815,,,0.04522039,1.84154,1.263403,,48.5275603817165,65.9313907516965,17.4987085251004, 1.712
PointPlane2, 2.4,-2.4,,,-0.1042443,1.814924,1.263139,,,-0.1067434,1.803328,1.264786,,29.7499911776726,24.8647121701446,14.3363071217242, 2.034
PointBall1, 3.03,3.03,,,0.2262162,1.76792,1.060173,,,0.232388,1.781494,1.057596,,38.0415571464836,18.474160256724,26.1360545185684, 1.578
PointPlane1, 0.05,0.05,,,0.05597552,1.642436,1.022423,,,0.05604103,1.64267,1.022364,,44.750001422956,33.9919585908409,20.5048420348044, 1.768
PointPlane3, 0.46,-0.46,,,0.1356473,1.643547,0.9625088,,,0.1348021,1.64149,0.9631019,,59.7499809323891,47.9267120722452,26.5225458846404, 1.678
PointBall2, 2.49,-2.49,,,-0.152714,1.695146,0.9779894,,,-0.1551997,1.683909,0.9827706,,56.2203919845456,49.9188767071204,25.3994203446286, 1.879
PointBall3, 6.42,-6.42,,,0.04335824,1.898342,1.219648,,,0.03087834,1.869067,1.223768,,6.09654301368428,27.6331585184409,24.0990309100202, 1.912
