1順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触点の法線と床の法線とのなす角,接触点の法線とデバイスの方向ベクトルのなす角,床の法線とデバイスの方向ベクトルのなす角,時間
PointPlane1, 12.37,12.37,,,0.05803801,1.605163,1.046113,,,0.07613617,1.664246,1.04394,,44.750001422956,45.530275381836,17.1178401121062, 2.066
PointPlane3, 15.23,15.23,,,0.1491719,1.574026,0.9762177,,,0.1689242,1.646876,0.9662116,,59.7499809323891,53.6866548352615,16.7946099563665, 1.979
PointBall2, 10.66,10.66,,,-0.1467465,1.637631,0.9840137,,,-0.1422939,1.690457,0.9783979,,55.1357101632074,53.694164628045,7.53173818064256, 1.868
PointPlane2, 9.47,9.47,,,-0.1174535,1.756019,1.265505,,,-0.1089619,1.802568,1.26347,,29.7499911776726,29.2296947019362,10.5691309039869, 2.012
3順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPyramid, 0.49,-0.49,,,0.07087818,1.840494,1.251266,,,0.07047681,1.838065,1.251133,,48.277076861255,52.251464790945,9.96189978291383, 1.7
PointPlane3, 10.13,10.13,,,0.1536916,1.595254,0.9724839,,,0.1639795,1.644254,0.9646976,,59.7499809323891,51.9319280598962,14.6020834353118, 1.845
PointBall2, 12.42,12.42,,,-0.1364247,1.624455,0.9769338,,,-0.1316214,1.685508,0.9666879,,55.9459857271818,51.3093973155081,10.2745235089413, 2.156
PointPlane2, 2.49,2.49,,,-0.121854,1.780084,1.246542,,,-0.1192129,1.79223,1.245564,,29.7499911776726,28.0128316483637,12.9681570897931, 2.09
PointBall1, 11,11,,,0.2374975,1.723749,1.074836,,,0.2548798,1.775566,1.068525,,39.3455597510624,22.8935606116662,19.5566393421162, 1.845
PointBall3, 0.1,-0.1,,,0.05590704,1.870826,1.224534,,,0.0558707,1.870353,1.224514,,4.13535926224852,8.63817756897637,5.14479417225509, 2.09
PointPlane1, 16,16,,,0.06337905,1.578673,1.046282,,,0.07673642,1.65696,1.036654,,44.750001422956,39.0070180191769,11.7332409929729, 2.245
4順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPlane1, 23.01,23.01,,,0.06634884,1.555286,1.061075,,,0.08872616,1.667265,1.046959,,44.750001422956,39.2031059146021,13.1619824851187, 2.368
PointPyramid, 10.62,10.62,,,0.05850986,1.796978,1.27839,,,0.07752828,1.846172,1.284382,,48.527550136433,28.0897959253369,22.1400678237766, 2.4
PointPlane3, 21.56,21.56,,,0.1540813,1.578035,1.007089,,,0.1827088,1.67959,0.985099,,59.7499809323891,49.6227436186114,19.4168663548306, 2.268
PointBall3, 15.64,15.64,,,0.06303679,1.794727,1.264914,,,0.07965502,1.871154,1.265965,,2.72023738037209,10.1413860502497,12.3095450183448, 2.301
PointBall2, 31.16,31.16,,,-0.1281662,1.587623,1.016599,,,-0.1106062,1.742181,1.007576,,46.0139517993564,47.6475724939183,7.16844982030911, 2.411
PointPlane2, 12.25,12.25,,,-0.113748,1.744822,1.268843,,,-0.106104,1.805587,1.268699,,29.7499911776726,30.6353100279696,7.17072085814494, 2.557
PointBall1, 13.74,13.74,,,0.2220217,1.715515,1.068518,,,0.249319,1.77858,1.068178,,38.6920062883273,26.8686178998763,23.4049232002167, 2.101
5順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPlane3, 22.34,22.34,,,0.1467316,1.57012,0.9917836,,,0.1757937,1.677696,0.9840056,,59.7499809323891,57.191924895242,15.5614159209428, 2.302
PointPlane2, 15.84,15.84,,,-0.1194465,1.731656,1.27912,,,-0.1063217,1.809692,1.275809,,29.7499911776726,29.05078814689,9.78245108161734, 2.334
PointPlane1, 20.57,20.57,,,0.06613238,1.570867,1.05627,,,0.08613674,1.671625,1.051319,,44.750001422956,43.3804734003982,11.5017710110843, 2.278
PointBall1, 13.69,13.69,,,0.2216993,1.716141,1.070014,,,0.2471406,1.779653,1.06791,,38.4570887685511,25.7587617095052,21.8782188688524, 2.001
PointPyramid, 9.07,9.07,,,0.05946027,1.808492,1.264652,,,0.0725142,1.851845,1.267267,,48.527550136433,31.9239310469655,17.1211237254583, 2.257
PointBall2, 19.51,19.51,,,-0.1378095,1.605647,0.9840542,,,-0.1280473,1.702568,0.9788668,,53.0967860545755,54.3359428449786,6.39353329091027, 2.057
PointBall3, 3.61,3.61,,,0.04711919,1.85272,1.227805,,,0.05027427,1.870477,1.228391,,3.92745129790666,13.1722217921733,10.2930222220198, 2.124
