1順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触点の法線と床の法線とのなす角,接触点の法線とデバイスの方向ベクトルのなす角,床の法線とデバイスの方向ベクトルのなす角,時間
PointBall1, 2.46,2.46,,,0.243145,1.772434,1.078519,,,0.2464515,1.78322,1.073597,,37.6732357906456,10.9106574284566,28.5928069003123, 1.711
PointPlane1, 0.88,0.88,,,0.06488406,1.647434,1.033091,,,0.06537323,1.651233,1.030927,,44.750001422956,16.577568748698,30.0431599641643, 2.368
PointPyramid, 4.32,4.32,,,0.06134801,1.837152,1.279411,,,0.06481089,1.858199,1.275882,,48.7770808455319,58.5058483493141,13.0419256920974, 2.522
PointBall2, 18.3,18.3,,,-0.1223044,1.626009,1.016323,,,-0.118175,1.709054,0.9781536,,51.9815288922686,35.667434683472,24.5631268832823, 3.334
3順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPlane2, 3.68,3.68,,,-0.1143836,1.79225,1.281998,,,-0.1122081,1.808726,1.274135,,29.7499911776726,8.13805491016594,26.1021460453775, 2.411
PointBall3, 1.01,1.01,,,0.06411591,1.866642,1.248743,,,0.06485379,1.871499,1.247505,,0.854321051467751,15.5323398064552,16.3167426145736, 1.545
PointPlane1, 3.99,3.99,,,0.07265147,1.633532,1.039735,,,0.07560196,1.6511,1.030794,,44.750001422956,19.8750422617943,27.9511379664023, 1.7
PointBall1, 1.57,1.57,,,0.2450626,1.771145,1.068354,,,0.2474433,1.778018,1.065371,,38.8119239162482,10.3858965704483,28.847299741705, 1.5
PointBall2, 2.11,2.11,,,-0.1270045,1.681961,0.9724333,,,-0.1258847,1.691299,0.9676105,,54.987679477445,39.7184095221941,27.6887050303203, 2.089
PointPlane3, 1.29,1.29,,,0.1457023,1.642393,0.9701996,,,0.1462849,1.647798,0.9667436,,59.7499809323891,27.8547947357457,32.7134701571968, 2.411
PointPyramid, 3.5,3.5,,,0.06370293,1.834186,1.286274,,,0.06644575,1.851007,1.282239,,48.7770808455319,62.390873501485,15.9677182501511, 2.223
4順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointBall1, 2.92,2.92,,,0.2395715,1.768626,1.073211,,,0.2433164,1.781558,1.067556,,38.0369126179773,11.8677538809703,27.4651170865146, 2.211
PointBall3, 3.05,3.05,,,0.06287172,1.856605,1.251706,,,0.06465251,1.871528,1.24912,,0.632419577370673,11.1116118335301,11.6748906885172, 1.556
PointPlane2, 2.43,2.43,,,-0.1035506,1.801704,1.285842,,,-0.101908,1.812811,1.28121,,29.7499911776726,10.6901567300698,23.6331129838477, 2.612
PointPlane3, 1.79,1.79,,,0.1582252,1.638898,0.9710398,,,0.1590776,1.646033,0.9657245,,59.7499809323891,23.9124045338794,36.7888185252939, 2.466
PointPyramid, 2.09,2.09,,,0.06354273,1.831345,1.293164,,,0.06493251,1.841428,1.290706,,48.7770808455319,62.4926501474752,15.4254405187301, 1.989
PointBall2, 5.82,5.82,,,-0.1267853,1.680926,0.9929048,,,-0.124563,1.707306,0.9808173,,52.2854996226321,37.8778511770123,24.7342197021355, 2.655
PointPlane1, 2.79,2.79,,,0.06945319,1.643339,1.041991,,,0.07089698,1.65533,1.035024,,44.750001422956,15.9618203819669,30.4404959627891, 2.511
5順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointBall2, 2.49,2.49,,,-0.134996,1.674136,0.9758546,,,-0.1355145,1.683742,0.9679278,,56.2371771739638,28.2118223741054,39.3399794866658, 2.088
PointPyramid, 3.3,3.3,,,0.0665807,1.825929,1.293348,,,0.06885107,1.841964,1.290232,,48.7770808455319,59.8442512006903,13.3170183834536, 2.022
PointPlane1, 9.76,9.76,,,0.07826019,1.617019,1.063629,,,0.08018643,1.658816,1.03851,,44.750001422956,14.1731065862374,30.8298713761579, 3.178
PointBall1, 0.81,0.81,,,0.2468098,1.776546,1.071013,,,0.2479009,1.780158,1.069545,,38.3477579335491,12.4305264481993,26.6588184000738, 1.811
PointBall3, 3.89,3.89,,,0.07778703,1.852393,1.253641,,,0.07944581,1.871243,1.249235,,2.20211525260885,12.5840571436377,13.7904264656163, 1.723
PointPlane2, 2.92,2.92,,,-0.09281445,1.7971,1.282908,,,-0.09172927,1.810472,1.277159,,29.7499911776726,7.96530833180603,23.3861999446755, 1.801
PointPlane3, 0.28,-0.28,,,0.1525915,1.631088,0.9555962,,,0.1525404,1.62994,0.9564333,,59.7499809323891,23.9934959525438,35.8909799385966, 1.478
