1順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触点の法線と床の法線とのなす角,接触点の法線とデバイスの方向ベクトルのなす角,床の法線とデバイスの方向ベクトルのなす角,時間
PointBall3, 23.14,23.14,,,0.05627367,1.757503,1.276716,,,0.06521781,1.871556,1.259562,,0.817809956110344,10.0417916496386,9.40623402731848, 1.311
PointBall2, 26.08,26.08,,,-0.1268514,1.589987,1.012414,,,-0.1213577,1.718163,0.9890814,,50.3950945582746,44.0409970709873,10.3495949697935, 1.4
PointPyramid, 13.93,13.93,,,0.06289086,1.767077,1.303033,,,0.07065816,1.835893,1.295598,,48.7770808455319,54.9463944001557,8.70930715701352, 1.478
PointPlane2, 10.94,10.94,,,-0.1295309,1.754637,1.283835,,,-0.1219721,1.807484,1.271984,,29.7499911776726,19.0402104608898,14.6855927408752, 1.333
PointPlane1, 23.12,23.12,,,0.0879152,1.544547,1.070067,,,0.0953775,1.654031,1.033725,,44.750001422956,26.87398301332,18.4751403888427, 1.545
PointPlane3, 28.49,28.49,,,0.1599318,1.511243,1.004938,,,0.1740792,1.647734,0.9667069,,59.7499809323891,44.6413433615686,16.3947706934805, 1.545
PointBall1, 15.78,15.78,,,0.2437211,1.694961,1.071074,,,0.255208,1.772682,1.063944,,39.9576847025396,30.5971668376111,9.73863712685824, 1.267
5順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointBall1, 21.37,21.37,,,0.2382954,1.675837,1.088014,,,0.2560681,1.780813,1.079212,,38.2128412106282,28.2416873754202,10.5901491030254, 1.545
PointBall2, 23.23,23.23,,,-0.1174462,1.611232,1.022574,,,-0.1161336,1.722717,0.9900971,,49.5847882584498,37.6582469409291,16.0040514404299, 1.445
PointPlane3, 23.9,23.9,,,0.1732663,1.514307,0.9941009,,,0.1772643,1.627054,0.9547674,,59.7499809323891,40.8050925889034,19.0751451699749, 1.622
PointBall3, 18.02,18.02,,,0.06837036,1.782398,1.270071,,,0.07713438,1.871356,1.258958,,1.93795406527156,8.46343401411345,8.84508960638759, 1.456
PointPyramid, 17.66,17.66,,,0.0646744,1.755826,1.295016,,,0.07521971,1.84331,1.289042,,48.7770808455319,52.7484122656534,7.76715601176159, 1.5
PointPlane2, 22.91,22.91,,,-0.09925414,1.708566,1.328303,,,-0.09396264,1.812966,1.28148,,29.7499911776726,6.41395640973393,24.0436517377708, 1.622
PointPlane1, 30.52,30.52,,,0.1151868,1.525381,1.111786,,,0.1024141,1.658446,1.03814,,44.750001422956,16.7225514626281,29.0772756197543, 1.489
