1順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触点の法線と床の法線とのなす角,接触点の法線とデバイスの方向ベクトルのなす角,床の法線とデバイスの方向ベクトルのなす角,時間
PointBall2, 15.15,15.15,,,-0.1424023,1.66299,1.012308,,,-0.1172994,1.733849,1.002799,,47.5695649055783,55.8713078559695,20.6611509096104, 1.122
3順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPlane1, 0.98,0.98,,,0.03731685,1.654201,1.038262,,,0.03986787,1.658376,1.03807,,44.750001422956,50.9040904863436,31.4757101404401, 0.822
PointBall1, 3.11,3.11,,,0.2351436,1.7676,1.0676,,,0.2448465,1.779613,1.065629,,38.4635364669481,21.8086260733357,39.4452361139412, 0.845
PointPlane2, 3.48,3.48,,,-0.1115983,1.797661,1.28345,,,-0.1031758,1.812655,1.28094,,29.7499911776726,34.9801674079319,30.3065286361365, 1.044
PointBall2, 10.76,10.76,,,-0.1531483,1.666268,1.000606,,,-0.1330305,1.715891,0.9952629,,50.8009648780299,62.1905713794591,22.6932448292624, 0.933
PointPlane3, 0.79,-0.79,,,0.1424006,1.6405,0.960156,,,0.140468,1.637071,0.9605503,,59.7499809323891,58.685031527014,29.8593151824856, 0.856
PointBall3, 3.2,3.2,,,0.04487544,1.857939,1.26705,,,0.05342451,1.871333,1.265257,,2.1312970785005,34.7994098716721,33.059941738488, 0.956
PointPyramid, 19.59,-19.59,,,0.04870597,1.861072,1.265059,,,-0.007864673,1.781481,1.272483,,48.5275603817165,83.9487804128394,35.6037124353836, 0.989
4順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPlane3, 0.4,-0.4,,,0.1317485,1.633089,0.9571853,,,0.1307428,1.631374,0.9572614,,59.7499809323891,62.344537499445,30.4517247934722, 0.944
PointPlane2, 10.02,-10.02,,,-0.1284948,1.845365,1.260014,,,-0.1544141,1.802669,1.263644,,29.7499911776726,39.2321991045622,31.474217744148, 0.934
PointBall3, 0.05,0.05,,,0.03478192,1.870281,1.247258,,,0.03494024,1.870493,1.247238,,4.05637154178994,40.8776701770043,37.036887573951, 0.966
PointPyramid, 40.91,-40.91,,,0.03772404,1.850569,1.266718,,,-0.08880057,1.689913,1.270291,,48.5275603817165,86.749847743704,38.2270104376671, 0.933
PointBall2, 15.85,-15.85,,,-0.1676157,1.712467,0.9813108,,,-0.196352,1.638677,0.9841628,,63.365958110451,77.6814536463533,21.349348798399, 0.956
PointBall1, 4.24,4.24,,,0.2123305,1.779857,1.08048,,,0.2248498,1.79687,1.078674,,34.5171557271704,22.7972515319545,36.5951075356337, 0.645
PointPlane1, 15.09,-15.09,,,0.05290236,1.693813,1.006514,,,0.01187714,1.630574,1.010268,,44.750001422956,51.1230800054186,33.0602490969921, 0.677
5順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointBall3, 3.18,-3.18,,,0.0707923,1.883761,1.228098,,,0.06174135,1.870767,1.229549,,3.31079750424895,35.0907891486511,35.1607917555066, 0.778
PointPlane2, 2.05,-2.05,,,-0.1325408,1.811992,1.263687,,,-0.137612,1.803083,1.264362,,29.7499911776726,38.3858567276792,29.8335414643697, 0.889
PointBall2, 15.26,-15.26,,,-0.1511487,1.716747,0.968747,,,-0.1801944,1.646454,0.9747822,,62.166426661415,74.9850521314174,22.831909618386, 1.078
PointPyramid, 8.8,-8.8,,,0.06068844,1.862139,1.255681,,,0.0332916,1.828044,1.260576,,48.5275603817165,87.3283647503054,39.1816625362996, 1
PointPlane1, 8.15,-8.15,,,0.05486039,1.675151,1.017555,,,0.03288772,1.640946,1.02064,,44.750001422956,49.7046409995754,32.9362572613447, 0.8
PointPlane3, 9.27,-9.27,,,0.1351914,1.644407,0.9370861,,,0.1096157,1.606175,0.9427125,,59.7499809323891,58.8246815708979,34.3565506634959, 0.879
PointBall1, 1.16,-1.16,,,0.2324917,1.786485,1.054281,,,0.2292549,1.781801,1.055479,,37.9713667094312,18.1885729800001,36.2990973905263, 1.155
