1順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触点の法線と床の法線とのなす角,接触点の法線とデバイスの方向ベクトルのなす角,床の法線とデバイスの方向ベクトルのなす角,時間
PointBall3, 1.1,1.1,,,0.05655736,1.866346,1.249642,,,0.05846751,1.871493,1.249147,,0.971161305727227,21.50210939003,20.9132463546712, 1.323
PointBall1, 3.52,3.52,,,0.240671,1.764387,1.072824,,,0.2483643,1.779877,1.069508,,38.4093969739986,15.6809493507336,28.3072281613245, 1.734
PointBall2, 1.19,1.19,,,-0.1407594,1.697643,0.9886436,,,-0.1393621,1.703366,0.9878196,,52.967203709248,56.5385660928929,15.6997767666568, 1.6
3順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointPlane3, 0.58,0.58,,,0.1520676,1.641551,0.9651469,,,0.1532291,1.644135,0.9646286,,59.7499809323891,52.8104816080086,26.109287007956, 1.878
PointPlane2, 0.5,0.5,,,-0.1312038,1.806947,1.275369,,,-0.1302618,1.809268,1.275073,,29.7499911776726,31.1766537310476,22.9728778887431, 1.468
PointPlane1, 1.1,1.1,,,0.06329618,1.648491,1.034081,,,0.06529042,1.653516,1.03321,,44.750001422956,40.4122030433045,23.3182566397975, 1.634
PointPyramid, 0.31,0.31,,,0.06777047,1.848405,1.283459,,,0.06834505,1.849851,1.283261,,48.7770808455319,58.9466824064577,22.7031571410195, 1.978
PointBall3, 2.66,2.66,,,0.06214898,1.859073,1.254874,,,0.06645757,1.871565,1.25359,,0.34378094040034,19.3885449762253,19.7231422739748, 1.544
PointBall2, 1.35,1.35,,,-0.1303787,1.702256,0.9864161,,,-0.1292535,1.708884,0.9855907,,52.0164687239955,53.0294711270836,11.7427084886727, 1.889
PointBall1, 4.35,4.35,,,0.2473238,1.754019,1.069869,,,0.2556752,1.773778,1.066265,,39.7264964659464,18.7734796283922,24.6204321688241, 1.345
4順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointBall1, 1.95,1.95,,,0.23189,1.773465,1.063682,,,0.2360025,1.782127,1.061808,,37.9051036310423,16.5302235862363,27.4478076800922, 1.457
PointPlane3, 6.06,-6.06,,,0.1420772,1.675383,0.9613779,,,0.1301031,1.648138,0.9669402,,59.7499809323891,52.478462706599,25.7507055016034, 1.533
PointBall3, 1.55,1.55,,,0.05966982,1.864309,1.250458,,,0.06237054,1.871535,1.249768,,0.577768727382114,21.1234180997731,21.035435020428, 1.567
PointPlane2, 0.98,0.98,,,-0.1100965,1.802608,1.272332,,,-0.1090135,1.807362,1.271773,,29.7499911776726,26.3759683215835,14.2707996329912, 1.767
PointPyramid, 3.84,3.84,,,0.05169436,1.839127,1.26964,,,0.05879568,1.856899,1.267948,,48.5275603817165,70.3859717025271,22.272841574905, 1.178
PointPlane1, 5.86,-5.86,,,0.05404284,1.680413,1.030654,,,0.04242488,1.653644,1.033338,,44.750001422956,44.7099662702501,23.9545467998857, 1.678
PointBall2, 1.25,1.25,,,-0.1505115,1.695098,0.9940904,,,-0.1491818,1.70117,0.9934602,,53.3456815560992,57.8254249231319,13.5173273356685, 1.511
5順目,めり込み量(mm),Y軸めり込み量(mm),,デバイス先端,X座標,Y座標,Z座標,,仮想物体との接触位置,X座標,Y座標,Z座標,,接触角度
PointBall2, 0.74,0.74,,,-0.1374728,1.698669,0.9848719,,,-0.136462,1.70221,0.9845682,,53.162007529145,60.3711797899262,16.5256729728284, 1.422
PointPlane2, 0.94,-0.94,,,-0.1162434,1.811946,1.271416,,,-0.1175705,1.807503,1.272018,,29.7499911776726,27.4683597187328,18.0577816912231, 1.767
PointPyramid, 1.58,1.58,,,0.05409459,1.846108,1.277947,,,0.05598292,1.853716,1.277122,,48.5275603817165,62.6261120401433,15.053480379713, 1.278
PointPlane1, 5.73,-5.73,,,0.06829653,1.681358,1.030989,,,0.05767027,1.655013,1.034707,,44.750001422956,42.0979654005394,23.0571965717005, 1.277
PointBall3, 1.28,1.28,,,0.06116845,1.865535,1.255711,,,0.06314206,1.871576,1.255012,,0.208420001731738,19.1944258827735,19.0336142058824, 1.312
PointBall1, 0.61,0.61,,,0.2430284,1.771213,1.056239,,,0.2443308,1.773867,1.055566,,39.6975945212777,15.8589184623423,28.804218324714, 1.055
PointPlane3, 7.07,-7.07,,,0.1584882,1.678996,0.9575875,,,0.1458037,1.647177,0.9663849,,59.7499809323891,48.2958291450994,25.737905727455, 1.166
